p_range_end,p_side,p_buf_atr,p_atr_n,p_stop_mode,p_stop_atr,p_stop_pts,p_tgt_mode,p_tgt_r,p_tgt_pts,p_flat_m,p_be_pts,p_be_off,p_ma_mode,p_cross_min,p_m200_form,p_x_mode,p_conf,p_conf_tol,r_sharpe,r_sortino,r_pf,r_tot,r_n,r_tpy,r_retdd,ok,h_sharpe,h_sortino,h_pf,h_tot,h_n,h_retdd
570,both,0.0,30,atr,2.961411947171503,256.5915887065694,r,0.9868652640158202,333.0027949341623,960,100.0,25.0,state,30,state,cross,confluence,0.25,-0.17353367688761448,-0.252936998182019,0.9675953830603948,-7.041255472799249,1404,227.41064301552106,-0.4386993874107618,True,-1.2269339110500987,-1.6052803484759124,0.8082450436390696,-16.158597825007988,582,-0.9507619656220209
570,both,0.3,30,atr,2.363553872156748,246.2835105474462,r,1.5883956810375601,263.6838116598809,960,75.0,25.0,200all,30,state,cross,confluence,0.25,0.5014712901758015,0.8528705491606355,1.1138493724493812,18.26436063789432,1266,205.05831485587584,2.7000332530096065,True,-1.1674894840171401,-1.6253178607350407,0.799353728215489,-13.05973621190402,527,-0.9748153061362667
555,both,0.2,14,atr,0.5708749564887694,254.15865259741025,r,3.3222316922129287,191.4935432668962,960,75.0,25.0,state,15,state,cross,confluence,0.25,-0.2646475193292375,-0.5680408150944909,0.9427310981337115,-5.569182137176943,1430,231.6219512195122,-0.43805133573624616,True,-1.1207894558045886,-1.7237919966933157,0.8054432873249782,-7.364629081071391,590,-0.9129491627701053
570,both,0.0,10,atr,4.175408304285414,292.2863531903858,r,3.537208718410462,105.83741941946518,960,0.0,25.0,cross,15,state,cross,confluence,0.25,0.2663719685593657,0.5250989364919194,1.1774552590543512,10.78848232939102,266,43.08492239467849,1.7288146203471717,False,-0.5402954534553978,-0.6707179249051267,0.7891342246710905,-6.610879969715305,137,-0.5441209901915226
570,both,0.3,50,atr,1.4437459037212457,219.62471218605864,points,3.877543515881671,331.71359739743235,960,75.0,25.0,200all,30,state,cross,behind,0.25,0.3884389899873248,0.8429504817731744,1.099175179570107,12.80164437768014,1251,202.62871396895787,2.0386187046914617,True,-0.47623292107719156,-0.9260795549295012,0.8974571929182136,-4.924839121801252,517,-0.7912324173443258
570,both,0.1,50,atr,1.2575948227807638,202.31280682609997,points,4.052159025731301,308.08496194344366,960,150.0,25.0,200all,30,state,state,behind,1.0,0.11102003565338037,0.2305038227598396,1.0263660526241403,3.6467800793110126,1348,218.34013303769402,0.4319799957298946,True,-0.18629936185012083,-0.3878682308709998,0.9600432560772268,-2.055109505499896,567,-0.3590345583601804
570,both,0.3,30,points,2.4002063966853777,164.72253146817707,none,1.7703024891603005,235.01257808452814,0,50.0,25.0,200all,30,state,cross,behind,0.25,0.6150004747041983,1.2490705756883191,1.1964958543776087,28.551874248900596,1128,182.70598669623058,3.0012354242008525,True,-0.7285197251585164,-1.1175257680167314,0.8344972761579227,-9.053638738935174,492,-0.89814988572227
570,both,0.2,30,points,3.348621687766287,174.758086793925,none,3.332696673885656,337.3360434861122,720,50.0,25.0,200all,30,state,state,behind,0.25,0.23404234381767988,0.3643030219262444,1.0569782040003166,7.009018386868294,1267,205.22028824833703,0.8699982740915239,True,-0.7205686747178814,-1.0206347083201186,0.849973160683497,-7.352756382843303,524,-0.757736737892941
570,both,0.3,30,points,4.633867172438158,44.87676827189094,points,2.286622768311797,359.13876476812266,0,50.0,0.0,200all,30,state,cross,behind,0.5,0.6034288322813344,1.6711865809942257,1.1887882904021017,21.485373616286473,1200,194.3680709534368,2.244729574081686,True,-0.32342795427832727,-0.8521127837876183,0.9139657062043675,-3.24344394734896,520,-0.615944896688976
570,both,0.3,30,points,3.071721394301382,83.1961817611804,r,2.7043745397398924,210.7384684008996,720,50.0,0.0,off,30,state,cross,behind,0.5,-0.8753086091708127,-1.235413015721408,0.5629387662265485,-7.028513487538587,133,21.542461197339247,-0.977731485696152,False,-0.5009408213175223,-0.7811387305330764,0.709904117862542,-1.3666853648040733,47,-0.6006283244366332
555,both,0.3,30,range,4.64746324115642,50.41819628693805,points,2.075595950267037,328.64541283231046,0,50.0,25.0,200all,30,state,cross,behind,1.0,0.08238139396597956,0.15563117650970604,1.0233011315638012,2.5452540658119167,1112,180.11441241685145,0.240327065258953,True,-0.10215545146669677,-0.17626438856673346,0.9731841979432668,-1.1600336433404017,495,-0.18318768974726105
570,both,0.3,30,points,3.9935495447574128,121.74953200278334,points,2.8542808678805125,387.2375478658531,840,100.0,5.0,200all,300,state,cross,behind,0.5,-0.07124834814191534,-0.12103820918332567,0.9845652439482041,-2.7591000596989383,1264,204.73436807095342,-0.19391489822953872,True,-1.2190961626634589,-1.9302042784781122,0.7800977530325389,-16.178213930116655,525,-0.8864859809307859
570,both,0.5,14,points,3.7692167884868684,47.06661624182729,points,2.0694261859648386,359.8038948155812,0,50.0,0.0,200all,75,cross,cross,through,0.5,0.05868978407588901,0.1556438243493584,1.0474301643032171,0.7393042927403797,148,23.972062084257207,0.19071139914896096,False,-0.8137354469187618,-1.6920188596153989,0.5259704010353272,-2.3086353332262157,67,-1.0000000000000004
570,both,0.3,14,range,2.484630567704425,235.14997565025575,r,1.5410968934538976,161.82804468875435,960,75.0,5.0,200all,30,state,cross,confluence,0.25,-0.04980894723590289,-0.08004302153861814,0.9883269366052101,-1.5822575075041314,1185,191.93847006651885,-0.11163787561359567,True,-0.7032706629794436,-1.0261696119198784,0.8556079581144249,-7.513542962727304,498,-0.7435513886202696
570,short,0.3,30,atr,1.0435975175269017,285.68197428235635,none,3.6114244317612387,275.12081098255214,960,75.0,25.0,off,30,state,off,confluence,0.5,-0.025323663408995434,-0.07939623713623305,0.9745083618069108,-0.2926972878271905,130,21.056541019955652,-0.0716657048306707,False,-1.7641315512597762,-1.9537967559974905,0.2643510367753014,-2.9733843818259085,43,-1.0000000000000002
570,long,0.3,14,points,5.641252734933996,30.77993042379748,points,3.5815401902393256,358.8773012521683,0,50.0,3.0,200all,150,state,cross,behind,0.5,0.8180253072507765,2.89843744105986,1.3864391344695763,20.77050489319865,720,116.62084257206209,4.656745165028265,True,0.6600345885245522,2.363834070460351,1.3044632249169503,4.921469831757171,305,1.6018370213573783
570,both,0.3,10,atr,5.0296552666330525,56.26008599946363,none,3.583678042912412,323.0590284491602,0,0.0,25.0,200all,30,cross,cross,behind,0.5,0.3262146390285393,0.666840535870647,1.2666557648017678,10.883615454138784,156,25.267849223946783,1.1701601919546856,False,-1.0448241287986406,-1.405794865593425,0.5580209238506921,-7.47333268320042,69,-0.9999999999999996
570,long,0.3,30,range,2.488769234222174,201.3150780633553,none,1.7052003404206324,138.45650543380884,0,50.0,0.0,200all,30,state,off,behind,0.25,0.3577009920728946,58.969086959953536,70.57162183128113,100.12289796828163,16,2.591574279379157,69.57162183128115,False,-9.0,-9.0,0.0,0.0,0,-9.0
570,both,0.3,21,points,1.3118099074871992,173.4983067045722,none,3.089462419074346,119.47957774815535,0,50.0,25.0,200all,30,state,cross,confluence,0.25,0.6921704800811094,1.4068678805341097,1.2238174041887,32.56508266923485,1143,185.13558758314855,3.2102889687645346,True,-0.6110843297394839,-0.9330653503581776,0.8589045722252796,-7.636292980132829,501,-0.7504710245736448
570,long,0.2,21,points,4.876643448731802,33.210471529824545,points,3.669997402811402,353.62833602351225,900,50.0,10.0,200all,150,state,cross,behind,0.5,0.3949814109385141,0.9769634580468843,1.1301659778499538,7.391035220305337,781,126.50121951219512,1.6118419582155175,True,0.7223525312555539,2.0749606227601065,1.264265368365843,4.666093660841046,323,1.4744207559579408
570,both,0.3,30,points,3.495207727605276,128.589773728434,points,3.017038531234294,332.0544427700288,0,25.0,0.0,200all,30,state,off,through,0.5,-0.3132821785254783,-0.44173618846853824,0.8893442724322294,-14.941174030853448,1086,175.9031042128603,-0.4557103156283854,True,-0.8529365215761178,-1.5455382630356649,0.7769942125322017,-9.743630114818538,494,-0.8476040443509447
555,both,0.1,21,points,2.5050039099867183,199.5546965550779,none,3.76153065713084,177.89468776862657,0,50.0,25.0,200all,30,state,cross,confluence,0.25,0.2321304290879042,0.42689714798949735,1.0674393380131582,10.794312875427977,1199,194.2060975609756,0.5298741156585897,True,-0.38170018652399496,-0.5980095453947064,0.9071967006685939,-5.211153804055398,523,-0.7056528407040225
570,short,0.3,21,points,1.4360992967604156,219.7215944556122,points,3.257735683570541,64.76581352059064,720,0.0,25.0,200all,30,state,cross,confluence,1.0,-0.3665182255055237,-0.4341567235275468,0.9098238552588832,-8.019687138853202,682,110.46585365853659,-0.508464317874092,True,-1.2419098558423254,-1.4044616773396992,0.7412065524239859,-10.299499343592299,310,-0.9545030394460221
570,long,0.3,14,atr,4.281555435660593,77.30399588953182,points,4.974528055457357,312.7456643541508,0,50.0,3.0,200all,150,state,cross,behind,0.5,1.1038411164967528,2.1986268430311777,1.4716315268976095,37.32145088132104,698,113.05742793791575,4.456812025799959,True,0.3389754032877819,0.5508804133308602,1.1233482245812139,3.9146498353840165,301,0.5241943865546567
570,long,0.3,30,points,5.282272267272452,47.11886357244546,points,3.2690401618652603,328.3333487220474,0,50.0,3.0,200all,30,state,off,behind,0.25,0.6005548194863742,1.877067443614064,1.290669905470599,17.300542526936784,623,100.90942350332594,2.69564524369416,True,0.33649305134686847,1.0004266343937656,1.1410511721065535,2.8212382964885445,287,0.5949292206562927
570,long,0.3,30,points,4.051053853098136,81.42947836694127,points,2.5302422247105434,307.65423700274084,0,0.0,3.0,200all,15,state,off,off,0.25,0.5178357496089695,1.2219050194027332,1.1762408137081495,19.976238822392773,492,79.69090909090909,1.8352125229922946,False,0.6282430609938104,1.4656296538198927,1.1936139512031956,7.555437062228118,239,1.2420216368243095
570,long,0.3,14,range,5.635709383347889,42.4088991945809,points,4.519787518208728,272.3735399574611,0,50.0,5.0,200any,150,state,cross,behind,0.5,0.3053369320416847,0.6272696446203506,1.1108868266269971,7.956341922577696,757,122.61385809312638,1.8284073972128,True,-0.15886338506314895,-0.270621020522756,0.9497308772127928,-1.4257447310015707,319,-0.22599042668187957
570,long,0.3,30,points,5.648392618759369,48.86735484162246,points,4.485698640851593,284.95413071768775,960,50.0,5.0,200any,75,state,off,confluence,0.25,0.17644619085312122,0.37118038074222415,1.0511513793918499,3.9861017314699008,860,139.2971175166297,0.7203222242985695,True,0.343720963840507,0.8406097402237342,1.1069742211854579,2.7071008337650455,359,1.0521198133460117
570,long,0.3,7,atr,4.443303150986778,64.35300494164797,points,3.6357518428773616,339.0958947117334,0,150.0,10.0,200all,300,state,off,behind,0.5,0.8832861912549211,1.4639096404374794,1.343507875738995,45.46747709433837,475,76.93736141906874,2.377936933708497,False,1.0989835177582112,1.7035292482130446,1.4167320869417923,19.28644880818544,206,2.4281459014435183
570,long,0.3,14,points,5.621301171980299,25.734383870701357,points,2.7898365303937767,388.90979821414896,0,50.0,3.0,200all,300,state,cross,behind,0.5,0.7606875759423407,2.961855563613268,1.3822986878050725,18.805877519377326,722,116.94478935698447,3.615068568557216,True,0.6637999343715707,2.714513383228152,1.336104176339808,4.987422086231139,305,1.4746736300624235
570,long,0.0,30,atr,4.0369751679687385,97.59961406042488,points,4.051154092807934,265.6049179850864,0,50.0,3.0,200all,150,state,cross,behind,0.5,1.1269172561536276,2.207590356192989,1.441076150499062,36.79165738015024,739,119.69833702882484,7.16623357605158,True,0.39420704578226834,0.6596969331946566,1.1250681535517697,4.307789847520194,326,0.6955979227057205
555,long,0.3,14,points,5.301782739963472,43.532845952470396,points,3.8210378200228554,398.6326468980311,0,0.0,3.0,cross,300,state,state,behind,0.5,0.05773984887682689,0.1621155538840941,1.0284397463138104,1.185157823925707,345,55.880820399113084,0.13886698431963374,False,0.5853680589887615,1.8215459751918983,1.2831004993908477,4.409203443604765,179,2.1455957806357016
570,long,0.3,14,atr,3.7904774081794996,114.85592565946295,points,3.337018318630906,322.32635397902897,0,75.0,3.0,200all,150,state,cross,off,0.5,0.6685812186049718,1.192579272298843,1.2559174025516668,23.701290646231723,630,102.04323725055433,2.427938212724646,True,0.10490986806163442,0.17109774109897105,1.0347817861224404,1.2261595640344618,272,0.13010721157971494
570,both,0.3,10,points,5.307451416177797,38.93649319722168,points,4.905248818604801,247.4934338820592,0,150.0,3.0,cross,30,state,off,behind,0.25,0.2193140957966198,0.5167937145744907,1.122421182897585,3.670780692417382,253,40.979268292682924,1.1291070376081118,False,-0.2262342357238069,-0.5407666946225823,0.8985306924126113,-1.1117878064344648,130,-0.342651044265815
555,long,0.3,21,atr,4.085159467003438,73.42804732845232,none,5.2607894117773935,305.7886337085937,900,50.0,3.0,200all,150,state,cross,through,0.5,0.5505536082966246,0.8965395366459903,1.183829677483188,14.44384689589826,802,129.90266075388027,3.2134287774067896,True,0.013979715707765487,0.02161554279242603,1.0042037684027258,0.14558818368451343,327,0.019998750708108918
570,long,0.5,30,atr,5.276490953064657,154.57501944684077,points,5.0483518130414815,253.40546214222903,0,50.0,3.0,200all,150,state,cross,behind,0.25,0.7986532494728553,1.3555418064927103,1.3197948530603634,25.60535393698474,666,107.87427937915743,3.817335216895813,True,0.08919117101842533,0.1346691054894232,1.0295647064597064,0.9411560230369034,290,0.12291475496205949
570,short,0.3,14,atr,3.7519733245505864,144.278117990919,points,3.8756927923306908,274.37992239856874,720,50.0,3.0,off,150,state,cross,behind,0.5,-0.604884877761804,-0.8126477079824945,0.5676007831355168,-4.96415329399226,82,13.281818181818181,-0.8704901054875455,False,-0.6539638879272213,-0.8503779264579483,0.5416166132111145,-1.6408772110008396,34,-0.9343357456039875
570,long,0.0,30,atr,3.9360213579834227,45.61323596687608,points,5.688074248619525,266.2054054177173,720,75.0,25.0,state,150,state,cross,behind,0.5,0.2759426810272946,0.400916816607037,1.0790427555841429,7.711195106122231,803,130.06463414634146,0.9748683807744467,True,-1.7014531148126026,-2.1377041351580295,0.6399808128769447,-17.06652416300212,337,-0.9337463588757482
570,long,0.3,14,points,5.9423465341670045,75.54105857291626,points,2.41145872166556,340.97817594087525,900,50.0,3.0,state,300,state,cross,confluence,0.5,0.07571449983853203,0.14481535414769234,1.021959240530751,1.9205033210501377,826,133.790022172949,0.18288058313050903,True,-0.17702914827288185,-0.3514016292128167,0.9494088263834157,-1.4798823117833644,335,-0.21718952374422304
570,long,0.0,30,atr,5.191770227554112,42.38757194752637,points,2.5615312114764883,277.2800514314094,0,50.0,3.0,off,150,state,off,through,0.5,-0.36663277276032386,-0.523954478131266,0.6469299673582336,-4.087707766264525,60,9.71840354767184,-0.5820026895436121,False,0.7725215599023837,1.6954868909206584,3.1591163306759524,2.5657625688836765,23,2.19303195286729
570,long,0.5,14,points,4.253371811145441,106.5224653172975,r,3.1035975314628765,380.5642701686182,0,50.0,3.0,200all,300,state,cross,behind,0.5,0.7251540083887025,1.567180561626152,1.2917429535673763,22.59311369504407,665,107.71230598669622,2.6159038175090954,True,0.2964460359489713,0.611729356845602,1.101484416447244,3.03893014614742,295,0.34113160922965635
570,long,0.3,14,points,5.72712970023543,31.008041049180903,points,3.524720359656766,370.8546883428546,0,25.0,3.0,200all,300,cross,cross,behind,0.25,0.36908200185572515,1.5317499697691845,1.6125935623256722,3.5462048912201984,86,13.929711751662971,2.376080772508793,False,-0.9403295859440067,-1.4932700578518114,0.3279957884719131,-0.8935976529172017,29,-0.7393080417231502
570,long,0.3,14,points,5.410519289924803,42.72200506742881,none,3.6101559666193888,396.1874726162959,0,50.0,0.0,200all,150,state,cross,through,0.5,0.7147008345234382,2.5717347623825857,1.3648622907117753,22.799669937310547,688,111.43769401330377,4.8872217226431625,True,0.32832380902719077,1.0238271645166883,1.1363362149240637,2.709146019002168,298,0.6224366637061185
555,long,0.3,21,points,5.672783161050982,52.02144797905579,none,2.429130901972391,375.67397101115256,0,0.0,0.0,200all,150,state,cross,through,0.5,0.5690428113702515,1.7933587969305789,1.2312894647393853,20.55809565671703,680,110.14190687361419,2.62011765662838,True,0.6195168156321765,1.782820437697629,1.213531210552879,6.523949749179235,299,0.9825964379242655
570,long,0.3,50,points,5.500765582973541,56.782917094475806,none,5.586379774407865,379.54925244901096,0,50.0,0.0,off,150,state,cross,behind,0.5,0.20408004325855347,0.7974267080087575,1.3896782943671784,2.6103701372867825,59,9.556430155210643,1.0878752010403492,False,-0.15413601159703,-0.31065172395529034,0.8322686857842542,-0.26735137879423987,24,-0.3120334386801054
570,short,0.1,7,points,5.9596622656675455,26.982989093553694,points,2.597839687091572,304.27674549314054,0,50.0,3.0,200all,30,state,off,behind,0.25,-0.3281019380437573,-0.9971989953009165,0.8548318955472513,-5.822563064207865,526,85.1980044345898,-0.5369834443980783,False,-0.9147631969657075,-2.4932055531518404,0.6475494431396724,-4.289475645437888,228,-0.8678687565002463
570,long,0.3,30,points,4.448090192625713,36.86361687135048,points,1.8390319022666302,283.3242003243049,0,50.0,3.0,off,30,state,off,behind,0.25,0.11283231908913394,0.3403979488732191,1.1987574427018666,0.6343118631482185,34,5.507095343680709,0.6036697259188349,False,-0.03669648573331431,-0.09724264598262626,0.9354115382591395,-0.04845251587939456,15,-0.07423776656495917
570,long,0.3,14,points,4.112969763682033,71.46689521715915,none,2.7415828643976683,339.4335672738802,0,75.0,0.0,cross,150,state,off,through,0.5,0.3097678604280586,5.032549100731619,6.914967477080487,50.92701384635885,28,4.535254988913525,5.914967477080488,False,-9.0,-9.0,0.0,0.0,0,-9.0
555,long,0.0,30,atr,3.3409976174687515,84.0475015544733,points,2.447155048388351,317.3412594789513,840,50.0,3.0,200all,15,state,cross,behind,0.5,0.6178989305879095,1.0781333658293604,1.1971707334458144,16.06628256669348,823,133.30410199556542,3.4607202743506646,True,0.1109876865099954,0.17965700594714598,1.032016679983692,1.0832873564557768,337,0.3434615449331755
570,both,0.0,14,atr,4.468410884817146,129.4850001819445,points,6.974880847542885,206.85574857905766,0,50.0,3.0,200all,150,state,off,behind,0.5,0.9309020717341637,1.4421569465479416,1.2594279898864729,42.56800110131746,1143,185.13558758314855,4.516016871280762,True,-0.2687733304796188,-0.35340406050848266,0.9341196270298053,-4.111078716631441,517,-0.5399179446649569
570,long,0.3,30,points,5.279741120109837,40.11075465679833,points,4.981111481701282,346.6980298783593,840,150.0,3.0,200all,75,state,state,behind,0.25,0.26709511718625767,0.5997978153479532,1.080733525086341,5.079939385328502,751,121.6420177383592,1.1332492960283314,True,0.45480928821900796,1.1504154811795364,1.143316021960963,3.1611200797466754,307,1.0630160571218752
555,long,0.0,30,atr,3.7633794649380894,27.13933692175941,points,6.955473441309849,207.11581532658673,0,50.0,10.0,200all,150,state,cross,off,0.5,1.1258989315290335,2.034257011083842,1.4027965875100556,32.25469822963842,730,118.24057649667405,8.65582423347176,True,-0.03730805043182376,-0.056002106878034474,0.9896357298848562,-0.3605586748350367,312,-0.09013054638064912
570,short,0.3,14,points,5.608109866244393,40.39811034232485,none,2.423141384714392,323.7276306576037,960,50.0,0.0,200all,150,state,cross,through,1.0,-0.1102446654291793,-0.3135720134420792,0.9516333304938185,-2.8279555488192405,605,97.9939024390244,-0.21399653735753346,False,-1.2809913192171467,-2.9308260288372785,0.6088376541280255,-7.696636356219213,277,-0.9210942195230395
555,long,0.0,30,atr,4.3924713544756395,83.14488404278907,points,7.078715372733451,220.43627415967595,960,50.0,10.0,200all,150,state,cross,confluence,0.5,1.0091940765591878,1.6487284491929843,1.3166440233623526,30.03975320864295,874,141.56474501108647,8.19016008723988,True,0.3641541734770312,0.5498699958695354,1.1028067557117465,3.811418846474501,362,1.1098686691078838
555,both,0.0,30,atr,2.461688784927344,36.61668089085422,points,6.72822710202112,250.30920293964584,840,100.0,10.0,200all,75,state,cross,off,0.5,0.1913510827327121,0.31449819533294865,1.0405336256702362,7.420889060086823,1305,211.37527716186253,0.8265729797757935,True,-1.0219417953427192,-1.5533868674896179,0.8175790686618654,-13.105153897787359,547,-0.8964659479560891
570,long,0.3,14,points,5.737633018974319,94.69334457621682,points,5.352162575945217,373.5182844008816,0,50.0,3.0,200all,150,state,cross,behind,0.5,0.7966893913865359,1.8419052244811327,1.326690225429216,25.384385005784935,692,112.08558758314855,3.1432753275848073,True,0.4760105497500372,1.0798970830518797,1.1766813190321288,4.8955266621019495,299,0.7630110323854031
555,long,0.1,30,atr,4.042837432987019,26.68933479344165,none,6.857884592972556,231.47538893653882,0,50.0,10.0,200all,150,state,cross,off,0.5,0.9765110729197798,2.3099912563274323,1.4849041008084451,36.4478165149685,656,106.25454545454545,9.703213110325857,True,0.3192361853611517,0.575384471643202,1.119412352809177,3.4136900240177876,284,0.7100155471739131
555,both,0.0,30,points,3.5260453249565296,30.03871249435076,points,7.8116179189321295,229.08658138742192,0,50.0,10.0,cross,150,state,cross,off,0.5,0.18084619533177085,0.4281749861185587,1.0853065464521547,2.7822198984103874,414,67.0569844789357,0.8095580935601857,False,-0.11343699652458418,-0.28359253523602906,0.9544568232769111,-0.48487291740162664,194,-0.22379982979804142
570,long,0.0,30,atr,3.680518924945993,38.46346551867208,points,4.526496874933253,155.14384764892657,0,50.0,5.0,200all,150,state,state,behind,0.5,1.0917027341024146,1.87855910792665,1.3707515226973004,26.415021846439284,783,126.82516629711752,10.322706148325292,True,-0.6520998911185089,-0.8903334502718903,0.8368361675501682,-5.30329218341048,331,-0.7465246534197695
555,both,0.1,30,range,4.343322467256534,34.173251186217456,none,4.500010679543951,208.88936569613233,0,50.0,10.0,200all,75,state,cross,off,0.5,-0.09173246317967736,-0.20836142989463582,0.9666672405597303,-3.201317597116047,992,160.67760532150777,-0.23900632956183723,True,-1.1062610711925853,-1.8860338415794706,0.7007878946744217,-11.65695583773297,438,-0.9644210825452533
555,long,0.2,30,atr,5.126985713919394,44.18928965788696,none,6.107906249938752,142.72219030401484,0,50.0,10.0,200all,150,state,cross,off,0.25,1.019865559265372,2.296523685245794,1.5197402055444498,39.01745896502794,643,104.14889135254988,7.877420386079092,True,0.29474405679552457,0.49997412568038874,1.1131574134628417,3.2521422009841676,276,0.5438059946510676
555,long,0.1,30,atr,5.542068403836475,116.52181389503542,none,3.107229455750503,104.7810837536571,0,75.0,10.0,200all,150,state,cross,off,0.25,0.7131379126061511,1.3793650099649348,1.307650434984114,29.912892838113738,633,102.52915742793792,4.692280513052018,True,0.43943731133055847,0.7745529406963061,1.1643065304820843,5.626246967638725,272,0.8697043751890732
570,long,0.3,14,points,5.247554281536239,59.02865227359398,none,4.178638526662862,328.68421369980683,840,100.0,0.0,200all,75,state,cross,through,0.5,-0.11908952994615539,-0.2273037975716615,0.9685114398225143,-2.6552270679176013,776,125.69135254988913,-0.23748292662146517,True,0.2972771688158654,0.6482009089167725,1.0838939484850167,2.4366327958719616,313,0.4019073736272165
555,long,0.2,30,points,5.766924006217652,46.642138547999906,none,7.12684658922078,67.47981750153049,0,50.0,0.0,200all,150,cross,cross,off,0.25,0.0012271010711894551,0.0025645884621832747,1.002142480475647,0.0039040628918749834,19,3.0774944567627496,0.005902790532329943,False,-1.0185218539294272,-1.0170747831545663,0.0,-0.3881616406691875,6,-1.0
555,short,0.2,30,atr,3.979669103884799,28.855848721997567,none,6.382791242005697,141.80997772480052,0,150.0,10.0,200all,150,state,cross,off,0.25,-0.15877860443666175,-0.3182581200348403,0.9317323597330789,-7.325372974296265,460,74.50776053215077,-0.37304817914203287,False,-1.310027561163597,-1.875761755728703,0.6023227684491445,-18.37178224171022,209,-0.873940410946761
555,long,0.1,30,atr,5.129171209735111,87.39025727106137,none,7.4929418910202035,352.0409702627391,720,75.0,0.0,200all,150,state,cross,off,0.5,0.5762708086703823,0.9022938389257479,1.1841620836289184,15.576396297731938,769,124.55753880266076,3.1263826492916946,True,-0.5625590137643378,-0.794898345359457,0.8540323801902131,-5.407168380608014,309,-0.7192824426911608
