p_range_end,p_side,p_buf_atr,p_atr_n,p_stop_mode,p_stop_atr,p_stop_pts,p_tgt_mode,p_tgt_r,p_tgt_pts,p_flat_m,p_be_pts,p_be_off,p_ma_mode,p_cross_min,p_m200_form,p_x_mode,p_conf,p_conf_tol,r_sharpe,r_sortino,r_pf,r_tot,r_n,r_tpy,r_retdd,ok,h_sharpe,h_sortino,h_pf,h_tot,h_n,h_retdd
555,both,0.0,7,points,0.6786469415080756,130.96501331963856,points,3.010859830911403,206.44291094450986,960,150.0,10.0,state,15,state,cross,behind,0.5,-0.13743257307440754,-0.21614060837663468,0.9758890200299947,-6.254414616838748,1438,232.91773835920176,-0.3145186980932783,True,-1.1499160068358638,-1.720844583328419,0.8253701318702495,-17.625811825039158,599,-0.905562101166941
555,long,0.5,7,points,0.603269446898023,103.27252852746079,r,0.5287359820584319,281.46265783069566,960,50.0,5.0,200all,15,state,state,off,1.0,-0.4024979942373478,-0.4985071800000178,0.9054007140234741,-6.398055811610516,697,112.89545454545454,-0.6099313739954935,True,-1.0541266955064055,-1.2588513855093406,0.779730784612044,-5.505270008064229,288,-0.8042882054596546
555,both,0.0,14,atr,2.381359307495334,147.2670346009454,none,1.3959308006664841,214.2600248653923,960,150.0,10.0,cross,150,state,cross,off,0.5,-0.35366503058848636,-0.6132266680734284,0.8644668629954299,-11.006247851910672,413,66.8950110864745,-0.701756158174105,False,-0.6448373815138232,-0.9582692261075576,0.801135998857374,-7.2839870957249495,191,-0.6731444090329988
555,long,0.0,14,points,0.7454763815086948,252.24215885579974,none,2.1847208690211146,395.0462209711341,960,150.0,25.0,state,300,state,cross,off,0.5,0.3562202979478159,0.5704156895931454,1.1017003323151582,14.611610930998541,791,128.1209534368071,1.3143881149752639,True,0.024969349574356276,0.038473669904403526,1.006221532326725,0.3556980916691641,329,0.04090752166892459
555,long,0.0,14,points,0.824523703184142,149.28184416798098,none,2.1596823692588005,348.8270325656576,960,150.0,25.0,state,300,state,cross,through,0.25,0.4644745746195262,0.8102781086834443,1.130012585307732,17.33168566182106,808,130.87450110864745,2.12953406007778,True,-0.3884661766510666,-0.6370112711609301,0.9115235158216488,-5.089770049705316,335,-0.39550060325300357
555,long,0.3,7,points,1.6943895877388502,205.4899374583461,none,4.81289980122652,277.4257414357995,960,150.0,25.0,200any,30,state,cross,through,0.25,0.391887506202432,0.6332364200882394,1.105962728772737,14.81209586539893,860,139.2971175166297,2.1794897596995044,True,0.20779044971964444,0.32924782716320916,1.0507879797454858,2.96518723743182,355,0.3046992146894519
555,short,0.0,21,points,0.810988330769589,191.1023245567223,none,1.5795918366123975,237.56938312334336,960,25.0,10.0,state,300,state,cross,through,0.25,-0.402041979576288,-0.7394325604439257,0.8413688948549399,-11.757326989496253,657,106.41651884700666,-0.5190452610504526,True,-0.5887058810502677,-0.9613882188708908,0.7833758398844716,-4.71239792195155,272,-0.7856783773521805
555,long,0.0,14,atr,0.7056625902662228,115.5994006273609,none,4.944855746297617,238.3356829551451,960,150.0,25.0,cross,300,state,cross,through,0.25,0.0053996950918949104,0.01666202217257704,1.0032763136632177,0.0935015099923504,321,51.993458980044345,0.01401199023533336,False,0.533781624477736,1.3938147327214236,1.2778161024448729,4.024387104112694,164,1.0484356232756122
555,long,0.0,30,points,0.6324276834724785,46.224948757670546,points,1.205256569065073,321.23545689137376,960,25.0,10.0,state,15,state,off,off,0.5,0.517156518405794,1.210551149533072,1.1852630967024553,10.83965342140232,791,128.1209534368071,1.3466465037581778,True,-0.3408599472343462,-0.7783342283303176,0.894597926995909,-2.219322829224721,329,-0.3431789552441185
555,long,0.3,30,points,0.6108276964886858,251.62415868252359,none,5.063209833642817,214.81942775879583,960,150.0,25.0,cross,30,state,cross,through,0.5,-0.2715498622302633,-0.3824206477761539,0.8370475706634802,-4.065192954988461,137,22.190354767184036,-0.5595367966733191,False,-0.025222164713832915,-0.037790332079318735,0.9874747066307347,-0.18949530147895577,77,-0.03608530996270202
555,short,0.3,7,atr,1.8168312648363654,214.20465575695746,none,4.2061211426125915,284.19722923365373,960,75.0,25.0,200any,15,state,cross,through,0.25,-0.4640254289824618,-0.8372003784525405,0.8421825881806861,-15.626095739455359,621,100.58547671840354,-0.7809963505822738,True,-0.4936600914102394,-0.8065080764499114,0.8488556553988721,-5.528128499610316,273,-0.6134611668451732
555,long,0.5,14,points,2.3220999919034204,110.03893230030718,none,1.250083407877029,315.6026991082623,960,150.0,0.0,state,150,state,cross,through,0.25,0.2957775661403908,0.5335055350598188,1.0819475893119779,9.806084434638088,758,122.77583148558759,0.8496659074082143,True,-0.4356921234553484,-0.7657285792743243,0.8991777179106551,-5.0319129521529185,322,-0.45515931236292084
555,long,0.1,21,range,2.005807045867276,117.466429204379,r,2.2359793463786275,397.61280562672823,960,150.0,10.0,state,150,state,cross,off,0.5,-0.0361369481251489,-0.05766430246259409,0.9892050443892779,-0.8321005750025545,650,105.28270509977827,-0.0820546562251478,True,-0.7065602695996064,-0.9761546436776937,0.8079552361352283,-7.221798501143332,273,-0.6825729563039004
555,long,0.0,30,points,1.3412306366105757,161.5011520533907,points,1.4355268903197402,391.89854427511,960,150.0,10.0,cross,150,state,cross,through,1.0,-0.6213012794365705,-0.943107401368466,0.7686960876318152,-14.656684681519208,306,49.563858093126385,-0.7695412708997943,False,-0.19865411448498366,-0.3163705067246635,0.9322172324435498,-1.8341717936654867,143,-0.24046028970584618
570,long,0.0,14,points,0.8225006243499773,164.20928511500964,points,0.6115780466092214,356.5541250186421,960,150.0,10.0,off,15,state,cross,off,0.25,0.6424979802838079,1.0747119033158377,1.1349593552502344,33.11193764551942,1378,223.19933481152992,2.3915173987636256,True,0.0842878267035539,0.1380636020011263,1.015569225426458,1.4797748425750301,585,0.16135136895528435
570,long,0.0,14,points,2.400730616352086,164.67566814371543,points,0.5623402121948247,389.9566484783806,960,0.0,10.0,off,15,state,state,behind,0.25,0.7010550868900788,1.898693126441176,2.6326778481138335,5.106423529111517,39,6.316962305986696,4.724865037729983,False,0.25069296986942796,0.43678215920329405,1.3640931057959678,0.7196328046994634,18,0.70449561805603
570,long,0.3,50,points,1.7897261675329317,153.48026914377428,r,4.488435173790653,348.53084905579476,960,150.0,25.0,200any,30,state,cross,through,0.25,0.5030767618441117,0.8936226111833827,1.1428598369282652,19.01337175536186,835,135.24778270509978,3.452692938590734,True,-0.3879672151719613,-0.6158432117845953,0.9129126251233965,-4.986946926932443,344,-0.403736365490559
570,long,0.0,10,range,0.8429209198063442,159.92857393506318,points,1.4945957207992442,398.5835034121944,960,150.0,10.0,off,15,state,cross,off,0.25,0.3093282077104374,0.5583598332309331,1.0788647269063003,12.143354965495986,1183,191.61452328159646,1.1397837524106385,True,0.292422469781077,0.5355387009157342,1.0666062614900063,4.19317691827672,504,0.8686718714127873
570,long,0.3,50,points,3.061187551411389,123.4188710529875,r,3.410618570794398,354.70776203099825,960,25.0,25.0,200any,30,state,cross,off,0.25,-0.3179281361085118,-0.49494791694108226,0.9057337134010083,-7.082267835589919,821,132.980155210643,-0.6306190187812603,True,-0.5658937236053393,-0.8665972083097614,0.8402166505120298,-4.192072566752389,334,-0.49940033994111577
570,long,0.5,50,points,0.7877577840330592,188.47656870780656,r,6.444501145435712,353.9425696514701,960,150.0,5.0,200any,15,state,cross,through,1.0,0.35356562198133895,0.6029474379383452,1.0985521596694028,14.019383789930634,870,140.91685144124168,1.4810962312429334,True,-0.30331754267938194,-0.46851278489292386,0.930048220630734,-4.154090310850174,353,-0.3245393179441772
570,long,0.3,7,points,1.8868452555170951,169.41708303285228,none,3.444806596330947,313.81334542999707,960,150.0,3.0,off,30,state,cross,through,0.25,-0.3301337929264999,-0.44553167975316615,0.7008868473959474,-2.356425871654983,39,6.316962305986696,-0.5613814769397911,False,-0.04920265022708829,-0.0762507504560315,0.9554285818233714,-0.1599616643946067,20,-0.057382090799873615
570,both,0.5,7,points,0.5150218451974873,119.31798634191516,none,3.604388939134187,349.6038307394205,960,150.0,25.0,state,300,state,cross,through,0.25,0.3296979067272035,0.6362370882623165,1.0748848639221105,16.693467270514226,1288,208.62172949002218,1.3691036508146344,True,-0.5224743657929408,-0.87189414481893,0.9051604146303844,-7.91028913983312,534,-0.6102090566763902
555,long,0.0,14,points,1.8190279049985758,157.3021299778643,none,0.5258424653543263,345.90240832210856,960,150.0,25.0,cross,15,state,off,through,0.25,-0.014338485826040689,-0.022372093504415404,0.9888692808994435,-0.16434473571478558,93,15.063525498891352,-0.048522454798346444,False,0.3629495509965708,0.6577014375579773,1.229826410429575,2.350967803965114,53,0.7639486875779058
555,both,0.0,14,range,1.0288938634050635,134.22457469469524,none,1.1590957161734352,375.2759350280667,960,50.0,25.0,state,300,state,cross,through,0.25,-0.409001603021635,-0.7140613625412118,0.8927994497138719,-12.337775499315306,1140,184.64966740576497,-0.7847457051615551,True,-1.0012635167887602,-1.525914584158786,0.7674781541356059,-10.019752646118109,484,-0.9309650727456812
555,both,0.3,50,points,1.448043640676138,147.019557789244,points,4.735850334374272,337.1731525987818,960,150.0,25.0,200any,30,state,cross,through,0.25,0.2592346912158818,0.44316052918245524,1.0522671263209558,12.967255271241129,1390,225.14301552106429,1.3081116883747488,True,-0.45705487621451646,-0.7252465409279416,0.9212167652355955,-7.7152363780331275,584,-0.7211395906036728
570,long,0.5,14,points,0.6785400175828715,191.58141815781775,points,0.8452047063599982,372.46357542796864,960,75.0,0.0,off,15,state,cross,off,1.0,0.2751264386015774,0.44101922915118297,1.0652832823131162,11.859580616523939,1236,200.1991130820399,1.1405432125039079,True,-0.14729355702145386,-0.23507083148650368,0.9678234740560888,-2.2770217862334876,526,-0.1786664386359543
555,long,0.0,7,points,1.5859782395149267,203.85287496985745,none,4.628586282870932,239.80818836005034,960,150.0,25.0,200any,30,state,cross,through,0.25,0.5087561459810718,0.8443368788255569,1.1377523501129507,20.5341478873696,909,147.23381374722837,2.784785395607592,True,0.3629532170009049,0.5914204054154834,1.0889773617965028,5.400653161984537,378,0.7037016792856589
555,long,0.2,7,points,2.7901691747175406,160.6607019353472,none,4.800406454776667,190.01148153804326,960,50.0,25.0,200all,30,state,cross,through,0.25,0.778675163416102,1.3575789714881,1.2666768090958043,22.793808689314837,786,127.31108647450111,3.2286825614335672,True,0.24709043527254165,0.40268980367620827,1.0736617558715225,2.408933713432734,323,0.4424373160412614
555,long,0.2,7,range,2.826044524284391,148.57094174952786,r,5.294485617159388,186.25324706159824,960,50.0,25.0,200all,30,state,cross,confluence,0.25,-0.1776963163914088,-0.28445907460786707,0.9456499465474563,-3.1954332662883096,690,111.76164079822617,-0.4620585768041022,True,-0.2186855745588414,-0.36606225603266923,0.9322952859464335,-1.6441689827822732,287,-0.2716337359427958
555,long,0.2,7,points,3.105650385688071,201.6524603015098,none,2.48035818004806,149.4767577070508,960,50.0,10.0,state,30,state,cross,through,0.25,0.5142877108213224,0.8519617389925888,1.1724420258607435,15.926635879197283,796,128.9308203991131,3.5636406300210655,True,-0.385502221962093,-0.6020491462818344,0.8893028052401923,-4.217867483179892,330,-0.4157657855817769
555,long,0.2,50,points,4.85119757981804,160.4797568466293,none,1.0233352245816645,161.4714132131035,960,25.0,10.0,state,30,state,cross,through,0.25,0.08291995041566111,0.14058030762689913,1.0292318958477706,2.156147282919621,796,128.9308203991131,0.19194336950276114,True,-0.30271035749726094,-0.5167839859587287,0.8978208808640494,-2.5731988520922804,323,-0.38438296076479833
570,long,0.1,14,points,0.8142871199351284,210.43818159352145,r,1.1017839391728939,289.63327570038325,960,150.0,10.0,off,300,state,cross,off,0.25,0.5411593899778093,0.8107461666272763,1.1089377782538106,26.964484465717252,1347,218.17815964523282,2.1723886873216185,True,0.1644481262569906,0.24122224716610516,1.0297716467599938,2.81773462396171,571,0.3390113541595672
555,long,0.2,7,points,1.4977110007782009,147.70916328512467,none,1.7379947223524437,185.75842550440768,960,50.0,5.0,state,30,state,cross,through,0.25,0.42309948655899027,0.7403467209694468,1.1392740150920238,12.795630912364311,796,128.9308203991131,1.8975005823753095,True,-0.6074770153446418,-0.9930335585423017,0.8343225768194257,-6.232927712259969,330,-0.5431653382674017
570,long,0.2,50,points,2.3432934653577697,218.4881297708558,none,5.122716891041856,251.90364946411404,960,50.0,25.0,200all,30,state,cross,through,0.25,0.9575716513766679,1.6400144185807355,1.3555488315838387,28.68595942191107,751,121.6420177383592,5.642935238818555,True,-0.030430826529031375,-0.04354790360079296,0.9908152188852489,-0.28269279434992,308,-0.038766289035725716
570,long,0.1,50,points,2.5531608622298725,263.6715821389256,none,4.015582080649528,188.71231126918605,960,0.0,25.0,200all,150,state,cross,through,1.0,0.4792868250734526,0.8158995556149008,1.1415762664084503,22.35620638436537,845,136.86751662971176,1.8868819369985295,True,-0.0008828101596754971,-0.0012976813290840393,0.9997911557819896,-0.01244245774581465,338,-0.0012026541671757887
570,long,0.2,50,points,2.324148735785167,146.28695410906778,none,6.650172416326999,253.47498279246307,960,0.0,25.0,state,15,state,cross,through,0.25,0.538751207321816,0.9490852934505521,1.1507583582031138,20.530334920546387,769,124.55753880266076,2.5268682498006836,True,-0.10667346918317967,-0.1791164250219323,0.9751865738599494,-1.4122151376010006,319,-0.1228714439036265
570,long,0.5,50,atr,2.051433929611981,186.46585264915916,none,5.9835118856169665,302.86401074915045,960,50.0,25.0,off,30,cross,cross,through,0.25,0.09966216702403086,0.20694968438287256,1.1870152961943214,0.3473647654692238,22,3.5634146341463415,0.25876913194616463,False,-0.8682341074755577,-0.9614740181548308,0.28859562647379056,-1.155010741211184,12,-1.0
570,long,0.2,50,points,2.878429769431612,158.77005853611135,none,7.793628434218672,252.75640202033694,960,0.0,25.0,state,15,state,cross,confluence,0.25,0.47950824982826745,0.8387974093582803,1.1332223952733236,19.191674661048026,782,126.66319290465631,2.0797940398047774,True,0.05224065995439997,0.08667029466297362,1.0123458569359027,0.7038121473279251,323,0.0593600072790447
570,short,0.2,21,points,2.8163931808446923,240.28077659468866,none,6.726432457113675,314.59915197007325,960,150.0,25.0,200all,30,state,cross,through,0.25,-0.1919227560535878,-0.32726416737996167,0.93432869070673,-7.976980817410713,524,84.8740576496674,-0.48982170769024314,False,-0.8298932606889011,-1.287828953788618,0.7661342450131455,-11.41111930009154,229,-0.8088092094727574
555,long,0.2,7,points,4.068834865207634,263.33944073616465,none,3.9453240490927306,97.44798727056475,960,50.0,25.0,200all,75,state,cross,through,0.25,0.7470940502322027,1.2115881276138742,1.2629922736995765,22.803711063881412,786,127.31108647450111,3.505656634341979,True,0.18375720695111525,0.2721109918516391,1.0568105693619583,1.9416816814433577,323,0.3420080188969918
555,long,0.2,7,points,3.9944704429967053,264.759115197611,none,2.9890587932794026,178.09106134397075,960,50.0,25.0,200all,75,state,cross,through,1.0,0.5388471487201052,0.842520003669311,1.1685210451365704,17.534631885237914,904,146.42394678492238,2.418857139483428,True,0.27028670884005684,0.4055943386469734,1.0805544632051265,3.0598303808483385,370,0.49477788774480314
570,long,0.3,50,points,1.1043208631111108,214.7894640971735,r,4.166964482587516,304.80826440496793,960,150.0,25.0,200any,150,cross,cross,behind,0.25,0.5877451883824136,1.147933419801516,1.4946437049191479,10.385656558490048,128,20.732594235033257,4.612496138709026,False,0.022558326826603237,0.037120132888206245,1.0136010514763147,0.1596663161804976,59,0.029929348511129987
570,long,0.2,50,points,1.462760605068278,261.307647177635,none,4.6397466052380985,139.83750766438632,960,25.0,25.0,200all,30,cross,off,through,0.25,0.3216007431227844,0.5086806614097303,1.7599656152319865,1.5046327834496398,26,4.2113082039911305,1.6071059992988672,False,-0.5707780405876205,-0.6109843331842078,0.43753702428088115,-0.2677760187903838,12,-0.7762557668385849
570,long,0.2,30,points,1.5512604882196355,201.709838183596,none,5.358834384302543,337.1234412791839,960,50.0,0.0,200all,30,state,cross,through,0.25,0.8238227767483396,1.4871031848718257,1.3112801183220657,25.148873960615386,751,121.6420177383592,6.278197955447306,True,0.13218429419653,0.2091983723549082,1.0425809058159807,1.3130086843835724,309,0.17483893816708576
570,long,0.2,30,points,1.5851349660838636,203.9122788901134,none,5.862248032475121,379.69830035513667,960,50.0,0.0,off,30,state,cross,behind,0.25,0.5204655432207288,1.743767423503264,2.5053873198178547,5.787731679318721,34,5.507095343680709,4.005699962092846,False,0.19913086489318044,0.3630682288965676,1.3892642802795985,0.4795851553045001,15,0.39612753029774034
570,long,0.5,30,range,0.88474147163909,271.08091154877866,none,4.114182669114212,308.1737526870486,960,50.0,10.0,200all,30,state,cross,through,0.25,0.10834335149312044,0.1979216462199584,1.0402880996183685,2.5911180904573046,672,108.84611973392461,0.3794557574611471,True,-0.33830806039305705,-0.551561387392691,0.8928086628790238,-2.6716048034548736,275,-0.31950423091922137
555,short,0.1,7,points,3.2737047034542144,181.67430190156506,none,5.201849200366013,216.00940761529654,960,50.0,25.0,200all,30,state,cross,through,0.25,-0.9595431202449303,-1.423530968305158,0.6918347987963109,-25.622969279731073,547,88.59944567627494,-0.9138903791599419,False,-0.7516927561958546,-1.1158199610475878,0.7661207204641508,-6.73858011515188,250,-0.7388230260743052
570,long,0.3,14,points,1.2320097562593013,164.52318413175786,r,3.839705983703098,390.8096110749924,960,150.0,25.0,200any,30,state,cross,through,0.5,0.40151172376366634,0.6899101172803639,1.1101184724954813,15.313464437048736,857,138.81119733924612,2.6107394447061902,True,-0.06413663741222056,-0.10304228444809305,0.9849746886114685,-0.8444206166954027,349,-0.07108228701960424
570,long,0.1,10,points,1.0313050879656955,180.7417548982457,none,7.330315568965058,344.26973263943654,960,50.0,0.0,200all,75,state,cross,through,0.25,0.6361616283435398,1.1298620625637543,1.2259587725589547,19.421448230129897,772,125.04345898004435,3.8738895244932143,True,0.2241991775066581,0.3678547463828104,1.070891437367583,2.250980463300279,316,0.30514635955816377
570,long,0.1,10,points,3.018949414260181,180.5054178234185,points,6.930922220552316,302.3741472380553,960,50.0,0.0,200all,75,cross,cross,through,0.5,-0.37210396893962444,-0.5586206273523167,0.7198154406634065,-4.145655141621943,90,14.577605321507761,-0.7955734874061591,False,0.1211665923744413,0.21805906976201572,1.1327845126726641,0.4165641849137687,32,0.1886691504009624
570,long,0.1,10,points,1.0992244575214358,149.611059913736,none,6.852161668984203,381.2175823426931,960,100.0,0.0,200all,75,state,cross,confluence,0.25,0.5412764706917261,0.9492216303354117,1.159445692545861,18.485624222216977,807,130.71252771618626,3.2474853688791323,True,-0.2524831679639677,-0.4078510619168488,0.9368098777605292,-2.8785282034096236,333,-0.313106724332916
570,long,0.1,50,range,0.7758067030235591,136.08622266406402,none,7.340123297290188,373.01029156852917,960,50.0,3.0,200all,75,state,cross,through,0.25,0.13377817321542693,0.2593121570275004,1.0492296277236404,2.8415281748857932,674,109.17006651884701,0.6426244074445951,True,-0.0437074649160266,-0.07780231508160937,0.985032026068416,-0.36299012089627225,281,-0.05772895643585431
570,long,0.3,10,points,1.7929892647613856,217.43907532668896,none,6.562765547067915,379.1745874520627,960,100.0,25.0,200all,75,state,cross,confluence,0.25,0.4659341968837226,0.7498387135600995,1.1391643704414756,16.204349848932402,769,124.55753880266076,3.33070148945013,True,0.24241685733885335,0.366518042014404,1.0661438917270294,2.7745907832493226,319,0.4162960050739677
570,long,0.3,10,points,2.1700375527985143,261.8099817569625,none,6.169283394377208,310.19103724791205,960,100.0,25.0,200all,15,state,cross,off,0.25,0.2924218328363855,0.44871126017224383,1.0906904244585796,10.078933670410066,710,115.00110864745011,1.4350561921366376,True,0.2310310929973937,0.3426738621426921,1.0671777420346678,2.551996122558533,286,0.4772157131634779
570,short,0.2,7,points,4.357610527487539,232.91115646873888,none,3.2531370987766874,65.85874086887374,960,150.0,25.0,off,75,state,cross,through,0.25,0.36478093231040776,0.9491943661408718,1.6464408620064817,4.453362352293918,44,7.126829268292683,2.743992708045,False,0.08459266822150464,0.14200844855144806,1.0883686440258227,0.24902023421200586,18,0.19536954474665016
570,long,0.0,30,points,0.6025910265299768,248.38137025356443,none,7.077762607724383,288.4179455619866,960,50.0,0.0,200all,75,state,state,through,0.25,0.8320493100983722,1.485234335301435,1.3186811844091408,23.427853145346628,782,126.66319290465631,5.875714256564081,True,0.18144831308623802,0.2926031187867352,1.058876829807428,1.7609469646281255,323,0.28715636623046975
570,long,0.2,30,points,1.9723451823151452,146.12179389608252,r,4.696184735918719,246.1014317503781,960,50.0,0.0,200all,30,state,state,through,0.25,0.9110008899995543,1.8818145894835205,1.371272315713526,25.616842334113223,751,121.6420177383592,8.29284050797777,True,-0.07989010632411782,-0.13327127338638925,0.9757180520292579,-0.7180849504104434,309,-0.0995195674601504
570,long,0.0,7,points,0.5102838966559722,219.89299134758616,none,6.651734910323176,326.1642406219541,960,50.0,0.0,200all,75,state,state,through,0.25,0.7279749211238816,1.2939862345802617,1.2685926133341712,20.54855969051015,795,128.7688470066519,4.789845248290484,True,0.1846493522924451,0.301113552463592,1.0586330515126459,1.8065590994856477,330,0.2714294383309005
570,long,0.0,30,points,2.3589371960636534,212.11982427026044,none,6.758423670129466,365.5744285333527,960,50.0,5.0,cross,75,state,state,through,0.25,0.01948803168121558,0.030210545643034603,1.0137236777149994,0.23134171299178008,166,26.887583148558758,0.04472137299984402,False,0.44533349459812926,0.8788170412577136,1.3133774231714805,3.3833429055269963,88,0.8666190593558363
570,long,0.2,30,points,0.657087520063605,131.93762301317838,r,2.6531264236262646,215.92194223150378,960,50.0,0.0,200all,30,state,state,through,0.25,0.791492409129661,1.5119988619416525,1.2891346170255342,20.627674074159092,751,121.6420177383592,5.2155424313190535,True,0.04947595585813125,0.08468012300861992,1.015033632663581,0.4346167672441852,309,0.06600389793899089
570,long,0.2,30,atr,2.170373392613924,74.26345651246083,r,1.805289556019819,173.8095312454156,960,50.0,0.0,off,30,state,state,through,0.25,0.5245391417898291,1.3757558258187286,2.329823390933286,1.6024512214828308,26,4.2113082039911305,2.215937098678999,False,-0.0825871918579823,-0.13697487817429357,0.8992210003303635,-0.14256844620600712,14,-0.12157009604090004
570,short,0.2,30,points,0.6040737507235188,159.2973014025167,r,4.65556623250298,314.01960662709206,960,50.0,0.0,200all,150,state,state,through,0.25,-0.5610633888730477,-1.0062958701582059,0.7806938606862197,-15.336720303561428,525,85.0360310421286,-0.7870015506906136,False,-1.1125642960225819,-1.8041571125616598,0.6188368338995872,-9.160910742999048,227,-0.9027621425009001
