entry,gate
-0.00951713766439802,-0.003660442710148687
-0.0014231105638508996,-0.011038427831354608
-0.015280440472965746,-0.02604618699511902
-0.01016498955579907,0.0007104035037482448
-0.0010317775529246715,-0.029465938994718614
-0.010034735027312098,0.016641294219684924
0.007198730911658519,-0.019624539490187422
-0.023812874270996962,-0.011396996910154396
0.010287753146037243,-0.014866294261663813
0.002672766967795838,0.01556321559663735
0.014854261111478435,0.0006699238689328433
0.00318716515497221,0.03267819943364414
0.009872429609901524,0.013249867640186666
-0.009759585636170189,0.012083289875933725
0.005469661097172587,0.01717276292474163
-0.015889673860430772,-0.0009971800741000775
-0.00787777580033404,-0.003722900551218014
-0.004532551962835967,0.025198039466777563
-0.002235868766473782,-0.03092760081989915
-0.005250429656835884,-0.026894658170758586
0.028315096852893677,0.013698651685437735
-0.010385328755804528,0.012658200951708456
-0.019333585500404694,0.0034748208069410517
0.017415377347787166,0.04292172178672687
0.011966404220291287,-0.0013170280910549323
0.005177490609508733,0.0025651383866611074
0.0025991559770483256,-0.013017599330885818
0.0022950260800843583,-0.0325038340034978
0.0017527744843080291,-0.011941606339319757
-0.004335943224795738,-0.011464542494884081
0.03852656228346494,0.002677283205613905
0.0034029540844782466,-0.019649223143293905
-0.005455874361366424,0.015690055096974832
-0.0028674938770562033,3.6950740373512376e-06
0.0005669031072816769,0.016913990986969153
0.0096089873892588,-0.0068088449947406185
-0.01425855266135925,0.010432873025188135
-0.019506721744203974,-0.0026924076844378813
-0.006102974639087013,-0.010608333895889261
0.007142322243072237,-0.007423944652567542
-0.0023484175082132542,-0.020996434490894892
0.010340237378346346,-0.027430080709519106
-0.001837711347564842,0.025374930824678458
-0.011054598415547338,-0.015130025101032642
-0.011351355288587243,-0.004264363704119957
-0.007930060991029782,-0.007748993408941562
0.028736654372568202,0.0016029888608623296
-0.023769121380688433,-0.003147799896452176
0.008442264288615855,0.015708594382332207
-0.00861356270722059,-0.017976343910342845
0.009991428871315114,-0.02883011294613032
0.01700456456515468,-0.033823595952716334
-0.002704332825215733,0.008082555504567854
0.008307078232583146,-0.012611523844001413
-0.013383245901448414,-0.03874652008730992
0.013641026625053539,0.030607051666562857
-0.006157753612629836,-0.002709315678509332
0.00035032698826540504,-0.015580855141635255
0.007705555602948912,-0.016006722403397615
0.014004324201253382,-0.0031945677310161293
0.013303700466975167,-0.004019276049445022
-0.019383597633272253,0.011012966936258747
0.020213854184405956,0.010286209489723636
0.02051020187517658,0.009179693527276881
-0.011088483629155165,-0.0013228058803254792
0.024146414139146394,0.019578012109263535
-0.006921413810895985,0.0037623624569367064
0.011207715649148556,-0.013030221240698412
-0.012490211736997141,-0.001049881971867872
-0.006059894739861965,0.015369704529169253
0.012953013535103782,-0.0007685658597765243
0.00606522520194706,-0.0065167270614020665
-0.004702950264661221,-0.004214843147203149
0.006858882044700644,-0.0061868230966152455
-0.005069562120287479,0.017717651870673812
0.009835670247912836,-0.011651201943222606
-0.00533872764113099,0.03056637970632555
0.012461021747782472,-0.02920160625965855
0.021899093019947163,-0.008298609661691894
0.004382546319917644,-0.03055957563901985
-0.003673990451429261,0.001092247875711106
-0.004717680202391668,-0.013541776031642984
-0.0036984950424866774,0.0034389696622654222
0.00856893991776657,-0.0073409956327633525
0.01280716929460214,0.014339819181659764
0.006222602446222999,-0.023520293371685902
-0.03712772934203146,-0.0346568111964531
-0.0061821245216487795,-0.024180821690920673
0.017238146421956594,-0.01172198797887331
0.006751636680279052,-0.010082385749165753
-0.011420309998802832,-0.015242232407837676
-0.03442890173961448,0.008314433244239352
-0.005713963570077474,-0.03465205436030319
-0.021511471050866378,0.036130323198952465
-0.012284271357802398,-0.015086373580709632
-0.020734955635814793,0.0035802317783374033
-0.0004749852079809455,0.004616389540916484
0.007854536737343158,-0.01759272498950816
7.899330436192723e-06,-0.0046915917117495536
-0.00038195945453308545,-0.011428083566618072
0.009788534275598343,-0.007968368120214996
0.031507619193173464,-0.019453716365442714
-0.0024845242724744875,0.0038711778177236036
-0.010396967683837386,-0.009188478938399849
-0.004583889694692228,0.019085051296426025
-0.00716453534547907,-0.03852046528463173
-0.0028559516761843024,0.002999239882874499
-0.0014546062973163601,0.008613362433017583
0.0014926187230579996,-0.008836203645689138
0.008021115507306288,-0.0009561485192416275
-0.011205464428151755,0.025390719253870247
0.03228634012395899,-0.019670686471708745
0.01768381976400679,-0.00984854426125608
-0.03762220840045728,-0.0023112162745778314
0.006027359616160539,0.018272295613221225
0.014232688548627378,0.008995793191585623
1.585356160819132e-05,0.011188486465911297
0.011093251243882515,-0.009958640876596144
-0.0003967588651614746,0.012041009432649548
0.0026605212882489858,-0.0038727585001624245
0.016795360551497045,-0.011191167008806317
-0.007995608599697234,-0.009730218802337426
-0.017021412507289328,-0.02300360614865011
0.0008692864597529296,-0.019338737680839487
0.0010508775016301796,-0.0147607545855783
0.011339931501472526,0.0018365300609476747
0.009256273676283115,0.03345670187574109
-0.0040014624253314635,0.01888384623097662
-0.011443708565745721,0.014282722615706562
0.007776378941950966,-0.02324098918239871
-0.03219087888898659,-0.009840193861695396
-0.022745292688300937,0.0056224566399808076
0.0038519345734734966,-0.008604272828748184
0.003027370864504393,0.022043900220662868
0.018671799414058853,-0.00866725517537877
0.0181442903680447,-0.016531204846250116
-0.015022264468001213,0.011630589329533716
-0.015543616405334465,-0.014095526331003375
0.0032225746994188347,0.033721431649049
-0.0014168768956647525,-0.007666508596534181
0.02212037308864288,9.894772355946027e-06
0.0023690867940033963,0.015096152448819126
0.005114042243559452,0.005900226984733237
-0.004458361964115517,-0.007446383116352978
0.0023931521125716364,-0.006126084875769966
-0.018100991702319238,0.006585814367718827
0.0023609598983189346,0.01695746272844984
-0.009529563271954937,-0.010577646690374358
-0.004054221836862848,-0.02288252811869952
-0.0018890705289668858,-0.0027570192005004785
0.0168131645353401,-0.0353126419429459
0.028746780200892174,-0.018599429616178498
0.004794897440922464,0.0019804196453184395
-0.0031915701012228347,0.002837518786676339
-0.019314663961760566,-0.0036399697664633735
0.000745454590064569,-0.006676241960224088
0.006894132539178396,-0.00036001889940898656
-0.022087160008053847,-0.0348128989673948
0.012991726532902715,0.019689308493303685
-0.005682763320629316,0.01083084472557835
-0.01132177539652611,0.024988679719786907
0.010430830884637267,0.015815180589902837
-0.004013233119434937,-0.011681600530025803
-0.003047864172665363,-0.00689595601233911
-0.008357001300330366,0.005682928184929198
-0.026920560250380143,0.01726873151288373
-0.0050178993973425045,-0.008856627416801028
0.018462494493619013,-0.00499651280520509
-0.007496500499859782,-0.012977233556517845
-0.0038780255415915457,-0.002463551386637388
-0.00397574307900758,-0.011387435477190719
0.0047564793389421565,-0.012080321981274865
0.017030056621548897,-0.01517808489373199
0.006781313455297305,-0.008910689748540389
-0.024372886064823247,0.009481521773382337
8.085607559389018e-05,-0.01403584185373092
0.001553478036647602,-0.016063502292248386
0.012417659680744772,0.004449623712152811
0.0015330963543870259,-0.0008324012396212336
-0.015885621953555317,-0.0004329790568862864
0.005221205328875123,-0.0005562949431515872
0.0031305872321310295,-0.01610779817027531
-0.007079558427593924,0.0031329551907233574
0.007284198358557724,0.009311793805255668
0.004488081723212618,0.0019247328427034942
0.0046647747213263095,-0.01588770072054747
0.0009723202002686982,-0.020350240404235827
-0.006156393138673563,0.011188165026982236
-0.003610863467645422,-0.0010120780246366205
0.00047409389412657663,-0.011371296550533838
-0.012098515241335744,-0.01959884065692429
