entry,gate
-0.004234265729754794,0.01840668474778177
-0.00026661764084510227,0.00689126982210436
-0.0009354816221683308,0.005725420547525873
-0.011818141951944304,0.006163064290935999
-0.010312224846804299,0.003684796984411264
0.018563450240652216,0.017977000518777955
0.028210869978111498,0.000985925137926482
-0.015600215872385033,-0.008756692127040553
-0.0019301692701941535,0.013693798123055502
0.006095335945491567,0.014757968129928451
0.01686913048620274,0.010103735941144493
0.021487149655925877,0.011526704464834767
0.003274150011675011,0.026537217913946774
0.03338976946992127,0.0008292606840771464
0.0508633787809047,0.020828659671525623
0.010465155472160247,0.0259598517293436
0.009643894987013108,-0.006810903137495692
-0.007166347692010456,0.013011920857543414
0.0069749093146130895,-0.0017184291720039868
0.02524334247592843,0.010436260229094494
0.002772213153583672,0.004084849654552669
-0.0020769315975890496,-0.01097886278602323
-0.003439520846287769,0.0012735761913298161
0.012451253097160721,0.006988140463438445
0.01104740851815516,0.043734822787587536
-0.0009769184787319642,0.012609015781164424
-0.008671234414280277,0.02257175867689381
0.004219747285517653,0.0045184509455446125
0.011869625664730488,0.03975252432814433
-0.027502506088902808,0.029709981317336903
-0.03459395043260168,0.004051025467287395
-0.029051630689913576,0.0010393150894353921
0.018926903124334937,0.020558178349640695
-0.012757860534355191,-0.007678893434047813
0.021116304094592548,0.012794461969951659
0.01896532295008031,-0.017266268823349824
0.006491166696967701,0.02147973570205863
0.018190569038838447,-0.006719334253551204
0.0013482715427109457,0.018515604291823824
-0.0054188476186057865,-0.0006822426047440616
0.02179161017620903,0.008348545597517451
0.009272079186835635,0.015387627959327495
0.0003283299399533018,0.0017758893183313625
-0.011767088907833019,0.010135142227584085
0.007661108818900225,0.0052711931103184735
-0.020843874064223198,-0.01537351602689576
0.015240216697802062,-0.020796813461120396
-0.005583542249639888,-0.002298484050018369
0.004697971792868252,0.0012134861707566453
-0.017311703593460414,-0.005325824618936693
0.006599980125127136,0.01066621432050778
-0.00812433099633364,-0.001370609838617196
-0.025016795120571766,0.0005913612471696979
0.020675266666663694,0.022078232026401794
-0.02424072035412181,0.0023301892054807473
0.02133501491679051,0.021024097794087617
0.017795922284827778,0.00038607740421585005
0.00012577456227219857,-0.004813920806083209
-0.022618810487064298,0.02141415157183778
0.004538939273637281,0.004245790876678458
0.0005387124318965677,0.007742220133192951
0.004875514715941283,0.009130762158685921
0.005801133467441751,0.02135112362433018
0.004670691625697276,-0.0016331074647660429
0.016009562674426915,0.006329156789087502
-0.0006069407285247513,0.014366486700171788
-0.008929958748120442,0.0003847970686163999
-0.02844129387702669,0.013307564932967707
-0.00580501164287005,0.012677069656752412
-0.02165930423290765,0.01466762413963083
0.01280551135857884,0.004096290187464274
-0.006822242242204755,-0.0009273372877072707
0.023177825395669226,0.024027517468462004
0.011590135885879087,0.004646791270322699
-0.015823961842334918,0.015315370385385418
0.012963229327309778,0.012684190708172692
0.004638316764134311,0.010099099169615645
0.00601449466376384,0.010480562269840286
0.0030866929407670106,0.019417049022624457
-0.011077961312845868,0.01826942592848034
0.01296958822215197,0.004962034374407187
-0.006972878965330314,0.0174599008804237
0.03699286612061009,-0.01718680145985221
0.005142799065089903,0.01570010068046557
-0.014433674600232583,0.005764067957690438
-0.0261469866459492,-0.005126407983264447
-0.023423249484789386,0.027803164470940535
-0.0004354972022722943,0.0038947147797259553
-0.0028748169266273214,-0.00530560402584863
0.01463346817876904,0.010024766327975061
-0.0022617406475430066,0.029140800042334505
-0.004271811529821087,0.019667782453881014
0.00752817777084077,-0.0054624574869613415
0.010365717227579346,0.005514653284458175
0.00010097440017772334,0.016228795657038483
0.04357282041435862,0.015346724474708983
-0.014705082738671348,0.00576743108935621
-0.027520212401123303,0.004313770784053686
0.00564872541983455,-0.017500097082869686
0.005796979428794424,0.02977932510809308
0.03394066789719205,0.0121400245334503
-0.0005785312048473493,-0.005058639867838834
-0.0031467419659419633,0.012442239249320145
-0.01059567948489576,0.016024035420386672
0.01476547771909981,0.0021309198298281144
-0.014162734300222322,0.004211118111684305
-0.01780457763529109,0.02500663614927973
0.007808273637771124,0.010419871255964013
-0.0022156593098389505,0.016158121499376295
0.012335326768879785,-0.0012004210872051096
-0.004157145859532637,0.011043016391702664
0.019136950145094436,-0.00421772986420201
-0.01892206834620515,0.015321829647165804
-0.01676527785934975,0.009890634700374278
-0.002895053894010953,-0.007046077464210511
0.011161350189010773,0.0009416896983785201
0.016529473269323882,0.01697702575428554
0.006188578429300704,-0.0019669607578012443
0.021290470802282115,0.0010011390903217553
0.011654873306481189,0.029371214601133285
0.016422957707554572,0.009303787247710575
0.0018963992776106554,-0.0037012005219699603
0.014165829516639954,-0.0013954129909827624
0.006305640350352768,0.0037809893677445967
0.018240121350771615,0.01665479262473392
-0.022148681710272126,0.013885447559863373
-0.009343891542862444,0.010404912077029486
0.003679085209673746,-0.0008249060609773538
0.001325762332979081,0.02136854731072315
0.006372521994875489,0.005083721893277925
-0.024523512157456306,0.026504254855253654
0.009340018080095958,0.011206202932807602
-0.017275992908519826,0.0023598007128232163
0.013570266915845728,0.011826285013886655
-0.015055394176232174,0.004253848410239503
0.01372927997651115,0.002054235225453259
0.0339241505060539,0.014964726612116131
0.013940026162287018,0.023650791429396942
-0.01400273986456627,0.009506093059878278
0.003501653555031705,-0.007281101087095437
0.015056227125577536,0.020042505043718097
-0.016956122933258135,-0.00353985543988429
-0.030733717627446203,-0.018808452989155004
-0.006028089577486028,0.009980701889879498
0.010420112602929481,0.00326910845791781
0.03514692661130577,0.007675978428894705
-0.015483753673368825,0.022591146579545956
-0.011669353694997582,0.01092756245774695
-0.014595032290848067,0.0008595272035088017
0.008421718615882852,-0.005300296574442373
0.009403682230297557,0.00870065892430448
0.012969145710068112,0.00516149048947471
-0.013798948339654575,-0.008374422721463904
0.004890925926387283,0.029244336511709927
-0.00393231057731803,0.0007231106498511632
-0.001017137471051246,-0.004821045743437134
-0.0011784414293336707,-0.01426418068290694
-0.0019373583944850127,0.0058963403003503825
0.021824638542474614,0.023002760145524714
-0.021732730776619115,0.008142718792704135
-0.007486582965626187,0.020771492245430217
0.0046507047139986765,0.03568240971812898
0.016408345359773046,0.005800678619439964
0.00685549804234135,-0.006224004736990259
-0.016950902956577637,0.021453127664462588
0.0028319754383641007,0.001094686778305477
0.00274440985152858,0.01119975238393422
-0.021343306829401214,0.023841059019902897
0.02142672495066327,0.007990363447584988
-0.0033997053500542528,-0.011069403764579887
0.005235925253278999,-0.0025208363487934913
0.003738315456047482,0.012751929159250674
-0.006754958086835586,0.008704308046752204
-0.005669996137435106,0.011145763916662306
-0.001496619177233361,0.018971746634679414
-0.001993383673218596,0.008692587638811651
0.01978444471698849,0.010293814280062446
0.007904114394363348,-0.013201987377256552
-0.012976479984194288,0.008016797449391749
0.010226509905309919,0.004864711414836073
-0.004184050564902282,0.038328440219962935
-0.011395940975023859,0.004934717061512964
0.009271753076650265,-0.0012837019576682753
-0.004437853695834028,0.01061840217022517
-0.020276899415310846,0.017777030726881707
0.005276413499429784,0.017056691508176867
-0.00819286137734467,0.023636105253934513
0.003895084369076604,-0.027423489384739767
0.0173669217769152,0.006171223158374439
-0.00449603411164087,0.00045087561778524575
-0.012000536913675669,0.014461958937898638
0.015032155791878353,0.02773943730373788
0.006501796995602072,0.00635834510232052
0.01100791774178695,-0.005265419282377583
0.005141878439880624,0.027556046688594318
0.004297003993952435,0.014798790931725302
0.00375313278564389,0.01895918709583062
0.0005021375411473663,0.002555788981502743
0.015402350346388975,0.018118149044395564
0.00736921285623146,-0.022117933267494446
-0.015937006425755205,-0.005707549163945483
